0b,61,a8,2f,80,,  ,f9,0b,73,9f,99,1a,9e,35,7,b1
32,5e,0,0,80,,  ,3b,a2,f6,d3,b0,6b,c4,e8,f2,84
90,21,0,0,80,,  ,90,4d,0d,2d,5d,dc,88,a7,9f,40
b7,e0,1,0,80,,  ,ea,69,64,6,9b,5a,68,4f,69,86
4d,1,0,0,80,,  ,69,31,58,6b,c6,a9,68,0a,6d,ab
3d,0,0,0,80,,  ,32,39,be,59,e8,bd,2,c1,86,54
6e,f0,0,0,80,,  ,d2,1f,6,c4,0b,b5,d9,79,a3,80
ce,2,0,0,80,,  ,9a,aa,d1,33,db,86,ec,c7,40,0c
f1,e9,49,d6,8c,,  ,2e,ef,7c,1c,fd,da,89,a7,5c,a6
4e,39,3e,1,80,,  ,7e,96,e3,54,32,4f,a9,0a,38,73
b7,7f,66,1,80,,  ,60,d2,44,1f,30,ef,11,19,a3,37
bc,93,2c,0,80,,  ,55,3b,a8,b2,2c,37,3,d7,92,bb
11,0,0,0,80,,  ,44,9d,db,88,5f,bb,3c,e1,43,2c
f5,11,1f,0d,82,,  ,1,1f,c1,3,89,5c,1a,5a,0f,d3
eb,b8,11,0,80,,  ,72,70,a0,4c,37,82,53,55,50,2d
e7,b4,db,2a,80,,  ,72,3c,e7,35,d5,e9,27,ea,28,89
1c,5,0,0,80,,  ,c1,4b,66,90,73,7f,b6,0d,29,47
56,d6,e8,7,80,,  ,cc,9a,ac,4b,f3,0f,4b,9b,59,c5
8c,95,1,0,80,,  ,3b,12,92,e7,3d,45,71,60,94,5d
fa,c3,4e,0,80,,  ,34,73,bc,ad,9f,8d,81,7,aa,a5
b1,1,0,0,80,,  ,40,e0,86,f6,5a,56,aa,ef,85,d2
91,20,80,5a,80,,  ,f8,a1,41,0a,8b,50,19,85,80,14
4,0,0,0,80,,  ,9d,7a,19,bc,5d,c2,c2,a2,99,2b
c3,fe,82,f0,a5,,  ,aa,9e,33,6c,86,21,ef,48,36,20
9f,a7,69,0,80,,  ,be,e4,d5,10,f1,58,bd,58,4f,17
8,0,0,0,80,,  ,df,3,ae,5b,b4,cb,10,40,98,ba
d9,c7,8,0,80,,  ,c5,7,d2,a7,6e,8c,d0,16,f0,c7
ee,86,cd,0,80,,  ,ea,ff,2f,b6,de,27,d1,58,c5,e0
c4,ce,0e,0,80,,  ,f9,97,cb,44,4a,1a,4f,25,eb,1c
55,e4,1,0,80,,  ,b1,52,36,57,b0,5c,c0,bb,37,25
e7,d8,93,fe,82,,  ,85,99,5f,ff,4d,70,ae,94,8c,e1
0f,ea,3f,0f,80,,  ,0e,f1,c6,a3,2f,a9,72,6a,48,83
59,2f,5,0,80,,  ,aa,3a,0f,41,c9,a8,cd,17,76,25
93,0,0,0,80,,  ,f7,a3,3,8f,c7,c8,57,40,66,a6
1f,0,0,0,80,,  ,25,f2,5c,1b,76,90,8c,a1,95,32
93,58,0,0,80,,  ,8c,56,f8,1d,e7,e7,61,5f,5d,fb
cc,58,8f,c1,8b,,  ,31,73,3,b5,33,ca,14,47,52,15
b5,9d,0,0,80,,  ,a9,8e,43,ab,af,2,b0,e8,89,84
76,d5,86,35,80,,  ,76,b9,97,2e,8c,6,23,48,7e,b6
d2,6e,25,0,80,,  ,4,dc,d2,8b,17,24,f9,fe,d6,41
35,b6,b1,9d,a1,,  ,d2,10,b1,bc,df,30,ea,7a,79,59
e9,31,35,44,80,,  ,7,ea,b9,27,fa,76,b4,10,7c,71
9,a6,d1,0,80,,  ,ac,46,af,c2,33,0,ed,91,0f,df
25,0,0,0,80,,  ,38,e7,5a,0,f4,4c,fa,1e,7a,b6
d2,d3,0d,0,80,,  ,28,f3,a1,34,f0,26,18,6,14,17
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
e3,7a,ea,1c,80,,  ,91,e7,3,4e,a0,c6,36,45,26,a1
d2,2,0,0,80,,  ,46,71,d2,61,e0,c0,62,58,39,b4
1d,46,1,7,80,,  ,6d,b4,8c,fa,12,e8,86,f0,4,cd
2d,c6,0,0,80,,  ,eb,3c,d2,e0,ee,4e,1e,96,1d,c3
7f,14,5f,10,80,,  ,22,0,4e,cb,93,78,fb,37,16,ca
bf,9f,4f,7,80,,  ,11,9a,a9,ed,5c,c0,87,66,94,f3
53,f3,57,9c,90,,  ,d9,91,4a,52,10,91,72,74,0a,df
1e,0,0,0,80,,  ,21,61,cb,a0,c0,e7,d3,a6,53,64
77,3c,2a,0,80,,  ,7b,33,91,79,78,24,e1,d7,a4,32
2,1a,0,0,80,,  ,d7,81,c7,84,aa,6d,40,b2,e3,56
5f,18,55,6,80,,  ,4c,4f,2f,11,0e,d9,ec,94,61,87
33,0,0,0,80,,  ,35,91,db,e0,40,e4,9,7a,55,52
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
1c,78,e5,5f,84,,  ,8d,57,aa,ee,4b,39,2b,d8,79,5a
82,0d,0,0,80,,  ,23,aa,4d,af,d9,39,67,b2,27,c4
22,59,ef,f8,a8,,  ,20,25,7b,d4,35,8c,cb,dc,5,1a
a6,1,0,0,80,,  ,3f,68,e1,ef,6d,a2,3,38,6f,48
b2,2,0,0,80,,  ,4f,6,e6,ee,9d,73,9c,44,23,41
0e,0,0,0,80,,  ,b1,6c,c5,48,e2,4a,10,bd,ef,b0
5a,1,0,0,80,,  ,28,c5,4e,ba,41,35,b2,69,5d,f2
95,0,0,0,80,,  ,d0,dd,5a,bd,34,7d,1e,d4,84,c3
e1,88,71,1f,81,,  ,32,4f,63,e0,f1,73,f0,0f,d2,e5
eb,5e,0c,1,80,,  ,cc,ba,cd,f3,8d,d4,c6,e4,54,9e
a9,0,0,0,80,,  ,12,85,e0,2d,d1,e1,3b,a3,f5,8c
5,28,0,0,80,,  ,32,15,26,46,6,bf,f9,0a,82,57
97,0,0,0,80,,  ,d4,d8,79,e0,5c,8f,a7,47,99,51
23,2,0,0,80,,  ,b0,ef,af,f9,cf,90,27,28,81,e6
c4,de,7,8f,81,,  ,50,d0,c6,84,ae,be,6,2f,5e,9b
53,d7,d1,ae,8d,,  ,6a,2,d5,7d,e2,6b,1e,34,11,c2
4b,da,1c,0,80,,  ,9a,46,3c,77,0c,b3,e8,74,0c,a4
ab,f8,41,16,80,,  ,41,ee,49,8d,24,78,46,59,8e,56
c0,18,0f,0,80,,  ,b3,f8,cb,32,0b,7d,9b,45,29,87
8b,0,0,0,80,,  ,4c,0,7c,f0,db,93,c9,b2,f5,9f
22,2,0,0,80,,  ,77,3f,77,97,f6,d5,dc,e2,98,68
e8,80,a3,84,89,,  ,9e,cd,64,ef,ff,32,0b,2f,1f,66
61,43,0,0,80,,  ,54,12,af,f5,ea,43,6e,b1,6,9b
cd,5f,2b,5c,80,,  ,cf,19,81,de,7b,f0,56,90,1a,bc
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
63,a4,30,1,80,,  ,49,d0,40,0c,d4,e1,1e,58,2f,cd
be,70,4c,0,80,,  ,8f,cb,e4,48,e2,0f,54,55,43,ab
68,0,da,e1,80,,  ,0f,6e,3,a8,38,ea,79,3d,95,ca
28,ca,5f,51,81,,  ,70,ac,a4,1a,79,9c,67,22,54,7c
48,b8,68,7d,83,,  ,0b,58,d4,b1,21,5f,ce,e1,da,4f
dd,cc,40,16,80,,  ,61,2f,da,81,eb,be,53,ee,3b,4a
c5,8e,6,0,80,,  ,9c,12,d0,25,f2,b3,c9,f4,2d,5f
26,57,0c,eb,ba,,  ,fd,a8,ec,29,89,a6,3e,8b,2a,74
c6,f4,85,d4,81,,  ,b4,9a,f2,10,d7,84,db,9a,9e,34
b1,60,d4,b1,80,,  ,df,64,52,d3,10,a0,1d,57,54,0
4,fe,ce,34,8d,,  ,dc,32,3a,7f,ad,cc,d6,11,63,5f
98,0,0,0,80,,  ,d7,a6,f0,64,51,e6,e8,5f,0f,93
7f,96,57,33,80,,  ,72,1b,f0,2d,f7,8c,3c,af,74,69
13,0,0,0,80,,  ,67,8b,2,57,94,4b,7e,bb,96,34
58,90,1f,df,82,,  ,b0,6f,82,5,f3,3d,e0,3c,70,6c
8d,eb,0,0,80,,  ,44,cc,48,29,62,22,20,e9,15,74
e2,a1,2e,0,80,,  ,4,e5,bd,41,85,22,41,0f,8a,9a
0e,0,0,0,80,,  ,b1,6c,c5,48,e2,4a,10,bd,ef,b0
be,e2,6e,0e,80,,  ,a3,65,f7,57,c9,5e,e9,8,1f,94
ee,1a,0,0,80,,  ,0f,26,5f,48,3a,f9,71,48,1f,b9
2c,0,0,0,80,,  ,ab,fd,74,8c,30,14,20,fd,c2,ef
3a,44,24,0,80,,  ,85,ae,5,77,46,a2,c6,93,98,1f
9a,63,1,0,80,,  ,50,2d,ef,c0,79,54,38,c8,63,de
f5,34,0,0,80,,  ,b4,e2,f6,12,64,d9,3b,52,2a,92
8c,24,80,98,85,,  ,dc,dd,29,b1,7c,bd,f7,cc,84,67
f7,58,24,c6,8d,,  ,44,a8,44,7a,42,3d,a2,5e,5c,91
9,97,d4,0,80,,  ,51,c6,a3,83,72,2e,43,b5,77,2a
7a,0,0,0,80,,  ,91,17,14,6d,23,8d,b6,d2,9d,85
c4,fb,97,2,80,,  ,be,3e,c5,ef,47,1,73,20,5d,b7
97,b6,3b,8d,81,,  ,e7,0,a7,5,ec,d0,11,53,55,de
21,1,0,0,80,,  ,f4,a1,fb,66,b4,78,cb,9c,62,5e
87,ac,cc,48,8d,,  ,4d,cc,dc,8,51,2c,ec,cd,5b,a9
15,3d,76,c0,80,,  ,2c,73,f0,2e,85,6b,d5,72,67,13
ad,73,ae,4f,82,,  ,7f,4d,1a,35,d7,59,c2,3d,a0,8
71,0,0,0,80,,  ,32,c7,3f,80,56,60,3,a5,f6,f5
39,5,0,0,80,,  ,31,38,7d,f1,11,bf,66,4f,51,8e
35,3e,d4,10,80,,  ,0,78,3c,25,8c,58,cc,7a,bb,40
bf,1e,0d,33,81,,  ,89,38,7e,56,b8,fe,5e,1,17,13
dd,2,0,0,80,,  ,7b,e0,bd,aa,89,db,b7,66,ae,31
bf,3e,e9,22,82,,  ,45,db,64,5d,4b,75,f4,60,12,f2
b7,45,e4,7,80,,  ,96,4,5a,21,a6,25,e9,5d,a1,e4
8f,75,cc,89,9d,,  ,15,e2,46,36,49,78,6e,1e,33,82
ad,f4,9,0,80,,  ,ec,d4,9b,a1,e1,66,af,3b,45,0a
55,d7,2,0,80,,  ,4a,e5,49,99,38,5e,79,50,27,6e
bf,6f,8,0,80,,  ,5,9b,b4,14,a4,a5,93,da,62,47
81,28,5f,1,80,,  ,8a,e4,31,c8,46,66,72,5d,7d,e8
24,0,0,0,80,,  ,af,e3,4a,7d,85,20,f9,ae,9c,db
76,22,0,0,80,,  ,56,13,83,fa,f7,30,f6,2e,70,19
ff,f7,1,0,80,,  ,16,68,bb,ce,fe,9e,f5,38,50,a4
40,92,e7,3,80,,  ,5a,8f,c9,79,71,87,e0,48,e0,87
c5,33,9c,0b,80,,  ,a0,be,e0,84,2f,cf,76,35,cf,e9
8d,c2,3e,0,80,,  ,24,a2,52,cd,e1,ae,7e,46,41,12
94,0,0,0,80,,  ,c4,6f,e9,e2,f3,67,4c,4e,8c,98
ad,23,0,0,80,,  ,55,a4,6,88,3c,60,86,b2,9e,3e
db,b4,42,50,83,,  ,4e,29,f2,cc,4,49,1a,26,37,e6
cb,da,de,5,80,,  ,7c,c7,b5,14,b5,93,f6,d3,b1,b5
ee,9,0,0,80,,  ,65,d1,20,bc,10,64,67,a9,4f,3c
5f,0,0,0,80,,  ,95,60,0f,68,b7,69,47,66,33,3e
b6,ef,dc,1,80,,  ,56,78,d0,d2,b2,13,67,83,af,f9
dd,0e,86,90,81,,  ,0f,ff,2a,98,7d,cc,61,6a,75,9d
2b,7,0,0,80,,  ,1a,0d,d4,3b,d8,c1,de,5b,3e,f6
4,ae,0,0,80,,  ,78,2a,92,37,0b,8b,e5,ea,bc,bc
c7,0,0,0,80,,  ,59,3b,f0,ae,d5,11,9b,80,b9,ca
6b,46,5e,9d,89,,  ,91,53,61,13,9f,0d,99,1d,4c,ef
a8,e5,b9,8,80,,  ,c8,be,25,be,e6,ea,94,79,9e,cc
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
f3,32,f0,3,80,,  ,5a,46,be,19,f7,0d,fb,da,f4,d1
65,5,0,0,80,,  ,c4,85,fb,df,c0,f1,a9,ac,b9,4f
c2,63,0,0,80,,  ,24,5f,a1,8,6,81,d4,9d,95,78
0b,0,0,0,80,,  ,fd,61,3e,1a,98,f0,6,f9,23,e7
3f,30,0,0,80,,  ,45,8b,66,5a,ca,32,18,f4,ef,b1
ee,2,0,0,80,,  ,d2,ba,62,58,1b,bf,49,4a,57,4
f3,d8,7b,a0,8f,,  ,cf,8,e2,ad,e3,a8,df,bb,21,2b
5,f0,89,0,80,,  ,d5,8a,45,4b,6,22,d7,92,a8,d5
c8,7b,a0,20,80,,  ,95,99,7d,3e,0f,4a,55,0f,e7,a2
34,1f,3,0,80,,  ,ff,3,85,4a,b3,c2,5f,75,8c,5a
34,18,51,55,84,,  ,52,37,7b,d8,22,82,e1,98,94,60
30,ed,10,0,80,,  ,77,42,75,f4,1f,d1,b9,9a,e1,42
1a,bc,7f,0c,80,,  ,5a,98,ed,2c,26,c0,3f,3f,99,53
cb,c7,3,0,80,,  ,d5,e8,8,0d,66,ce,f5,46,8e,e3
6f,f6,3f,0,80,,  ,37,ae,d5,ff,7,8,e6,7d,bf,4
22,44,1c,97,86,,  ,1,7e,b8,76,e6,74,56,a8,23,cc
17,a2,0,0,80,,  ,ce,b7,b1,4e,24,70,fb,15,e3,cc
ac,2e,6,0,80,,  ,75,c7,66,d9,cf,9a,0d,f6,27,1b
11,fa,3b,0f,80,,  ,2e,bb,64,1,92,c6,25,f1,3,c8
6e,85,0,0,80,,  ,f7,90,d6,be,f9,fe,bc,fd,8e,21
6d,68,d4,e6,80,,  ,46,d2,db,72,b1,36,7a,ed,8b,7a
5d,1,0,0,80,,  ,ed,b9,40,d0,e0,0b,45,98,47,2c
fd,da,46,0,80,,  ,53,56,c1,8c,b1,26,21,1b,d8,59
e5,60,3,0,80,,  ,5a,c9,24,9d,0c,1,9e,d0,4e,e0
9d,f2,c2,2,80,,  ,71,55,39,61,cc,f4,dd,31,75,3a
c1,df,2e,6,80,,  ,33,ee,b6,5e,c4,ea,55,9b,55,db
92,5,0,0,80,,  ,1b,b1,4b,af,82,e9,3e,58,a1,0d
59,77,0,0,80,,  ,56,82,68,cb,37,14,ee,c8,d6,a9
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
62,63,58,1f,80,,  ,60,77,13,a6,2a,f1,ed,b6,0e,ef
12,a2,1,0,80,,  ,fe,cd,37,40,4a,84,59,3b,d6,e3
0b,0,0,0,80,,  ,fd,61,3e,1a,98,f0,6,f9,23,e7
76,0c,3d,88,87,,  ,3c,64,e5,3a,94,41,73,30,67,55
9f,ab,c0,ca,80,,  ,be,8d,a0,98,59,d3,3d,47,45,5c
29,30,0,0,80,,  ,71,a9,6e,e3,23,3,3b,fc,0e,4f
6d,83,47,3,80,,  ,a4,18,0d,b7,df,92,33,d5,14,f4
e0,cb,be,ce,85,,  ,0f,2,e5,65,5a,91,0c,70,92,6a
54,0,0,0,80,,  ,e4,b4,f0,9b,b1,28,62,32,48,2e
40,69,65,0,80,,  ,0,22,61,73,55,16,6e,38,58,bb
2d,0,0,0,80,,  ,ae,25,b7,e6,c3,6d,58,c6,64,2d
13,0,0,0,80,,  ,67,8b,2,57,94,4b,7e,bb,96,34
61,7,0,0,80,,  ,f7,61,2a,b3,78,4b,9a,3f,d1,bc
19,0,0,0,80,,  ,48,c7,27,58,63,da,38,f0,af,a7
90,16,17,d7,86,,  ,3,76,c8,81,a9,14,87,2b,69,88
b9,7,11,c0,80,,  ,68,85,5f,db,8a,d5,8e,5a,9a,6b
c1,bb,92,0d,80,,  ,2e,bf,2a,dd,e0,11,4,16,a6,62
c8,be,53,79,8f,,  ,8a,94,f0,46,d8,6f,7f,73,32,a9
29,30,bf,3,80,,  ,f2,5e,78,91,94,ab,6,3b,9,3f
13,0b,d9,8,80,,  ,16,fd,e4,95,2,34,91,46,8d,20
84,c8,79,0,80,,  ,0,76,9c,3,41,97,ef,40,4b,7
2d,7f,25,0,80,,  ,ac,4a,c1,b7,48,94,e2,c4,e6,2c
20,de,cb,aa,91,,  ,31,db,3b,3f,2d,15,1f,81,2c,ce
1f,b6,20,0e,80,,  ,37,6a,f2,5a,b8,79,a7,de,d6,f3
de,1,0,0,80,,  ,58,ed,81,57,50,64,e2,a6,36,bf
b8,5e,2,0,80,,  ,b8,36,5b,57,ff,ea,cb,c8,c1,89
3c,25,0,0,80,,  ,48,5b,ac,de,46,e7,e3,15,3a,6e
e8,fa,92,3,80,,  ,82,a2,5d,81,df,88,31,e5,3f,c4
17,a0,f3,4b,80,,  ,d9,5b,7b,c4,0c,b8,8c,2e,be,2d
54,af,63,c3,80,,  ,5,fb,19,67,46,48,e3,1d,9b,eb
db,0,0,0,80,,  ,4d,61,63,27,5c,7d,e0,4b,c8,92
42,0,0,0,80,,  ,ac,c5,71,1d,5c,1a,ab,7,90,ff
5,0,0,0,80,,  ,38,8d,a1,61,3e,42,e1,b1,b8,8f
17,fc,c0,3d,bb,,  ,62,7e,7e,ef,53,36,5b,1b,6e,8f
4,0,0,0,80,,  ,9d,7a,19,bc,5d,c2,c2,a2,99,2b
11,3,0,0,80,,  ,4d,b8,ac,82,d9,8,91,38,92,55
e8,ce,c8,0,8b,,  ,e0,fc,52,d6,30,37,e2,2f,47,e1
4e,0,0,0,80,,  ,11,2c,96,aa,33,29,4d,0d,af,33
f7,1e,74,29,80,,  ,27,54,52,2c,0a,75,bf,74,54,9b
75,3f,0,0,80,,  ,8,4c,f5,b5,e4,c3,65,f7,a5,ca
19,0,0,0,80,,  ,48,c7,27,58,63,da,38,f0,af,a7
df,4,2,0,80,,  ,8f,7b,71,9c,f8,89,11,f8,58,e1
bf,f2,55,0,80,,  ,ea,9c,1d,da,c6,70,f7,71,8a,1b
42,3d,0,0,80,,  ,13,58,86,78,0f,b9,b3,3b,5,fe
f7,22,0,0,80,,  ,95,b3,c3,5c,cb,12,82,ca,40,7a
25,bb,f7,7,80,,  ,18,e2,17,2a,9c,0e,bf,3c,ec,a0
9,1,25,0,80,,  ,8a,b0,c0,f6,2c,9,ee,7d,e2,27
0f,0,0,0,80,,  ,b5,62,d0,a0,40,cf,cc,df,71,59
4e,1f,0,0,80,,  ,ab,f1,14,4b,8f,44,27,0f,d1,4f
8c,6,0,0,80,,  ,cd,df,ef,fe,26,38,23,25,73,0e
5c,5f,0,0,80,,  ,a6,af,72,84,d1,ce,4,4c,bc,3e
8f,48,b7,e6,9f,,  ,d4,30,1b,9a,45,c8,20,f7,f8,a9
36,6,0,0,80,,  ,82,f0,f6,29,92,32,e1,4,d6,bc
5f,36,0,0,80,,  ,ec,bf,33,96,9d,c5,22,51,30,b7
8b,68,5,0,80,,  ,c3,13,bc,bc,67,0e,94,fc,32,a2
be,3,0,0,80,,  ,e8,c3,ef,81,a0,76,64,31,e6,6f
de,16,0,0,80,,  ,5b,5d,8,0e,61,dd,31,fc,0f,3c
ed,52,9b,1,80,,  ,8f,69,8c,1,2a,35,13,0e,b7,99
e9,67,23,3,80,,  ,d5,d4,9b,30,61,57,b9,5f,cf,c0
14,0,0,0,80,,  ,b4,86,a0,69,70,ce,76,ea,ba,5f
9,4b,8,0,80,,  ,f1,94,99,8c,e8,23,75,74,98,4a
23,cf,3d,3,80,,  ,76,10,60,0b,3c,bd,9d,13,88,7
a0,92,7a,0,80,,  ,be,0c,d1,c2,0f,c2,5d,5a,7e,a0
cb,a4,3,0,80,,  ,2f,ed,78,65,f3,0b,68,b8,9a,27
7e,0,0,0,80,,  ,d3,3b,bf,10,fd,e3,1,23,ea,1f
b1,c5,b7,4,80,,  ,6b,88,df,8c,b2,ea,ef,fb,a4,9c
8d,97,c4,0,80,,  ,5d,89,77,ac,ce,5e,0d,88,55,8b
89,42,1e,0,80,,  ,74,9a,79,af,21,24,c0,cb,79,34
9,0,0,0,80,,  ,e9,46,b9,c7,50,8e,a7,1,e2,48
0b,0,0,0,80,,  ,fd,61,3e,1a,98,f0,6,f9,23,e7
87,2e,0,0,80,,  ,26,44,40,36,8a,1f,bd,e1,d7,62
9f,56,85,83,80,,  ,43,23,f7,f8,c7,8,7a,46,a6,9f
19,2,0,0,80,,  ,5f,3f,d6,d6,73,4d,3,a9,9f,f3
35,af,7a,1b,80,,  ,37,18,20,ac,3d,5a,7,7d,b1,2e
dd,46,f0,3,80,,  ,b0,d1,51,c5,24,d1,72,9e,ea,4
c4,f5,e7,0a,80,,  ,2c,9d,f6,4b,22,d5,68,af,df,e8
7f,eb,90,11,80,,  ,b5,b8,97,d9,91,62,3,94,33,c0
9c,87,7e,85,82,,  ,70,99,50,4c,10,72,2d,97,2a,ed
c5,43,0,0,80,,  ,79,1c,d2,50,cf,9a,8,6d,ec,6
5,0,0,0,80,,  ,38,8d,a1,61,3e,42,e1,b1,b8,8f
5c,2,0,0,80,,  ,28,3e,d3,37,36,f6,16,59,e7,19
fb,bc,1f,0,80,,  ,ab,70,eb,55,87,f1,f7,be,b2,1e
d0,3,0,0,80,,  ,46,68,63,52,c1,97,e1,2a,2b,3f
26,0a,3b,b2,a8,,  ,4,28,36,ba,1d,14,6f,ff,f5,56
3b,33,b4,0,80,,  ,48,99,20,0e,d4,7a,86,0d,14,86
b4,0,0,0,80,,  ,ce,46,b0,ed,17,3b,c1,93,a5,99
e6,ec,63,14,80,,  ,91,30,15,31,17,c9,47,8b,c7,67
bf,25,8f,26,80,,  ,74,78,8,a6,f7,7,7,62,fa,d8
a0,a4,de,17,80,,  ,89,36,d6,fc,43,9d,30,c2,53,63
18,e2,6c,26,86,,  ,10,f2,f5,bd,69,b6,b9,38,ce,3e
d9,2c,0,0,80,,  ,bf,c9,b1,80,c3,0,1f,da,a6,50
7e,0f,0,0,80,,  ,0,d0,80,55,87,a8,67,c1,34,84
17,22,0,0,80,,  ,b8,b9,91,e0,d6,a2,aa,e6,0,d3
7a,0,0,0,80,,  ,91,17,14,6d,23,8d,b6,d2,9d,85
3c,cc,7,0,80,,  ,34,2d,a0,a9,6e,ac,4d,5f,f3,ae
69,f4,14,0,80,,  ,39,c3,64,f4,f8,f3,78,45,11,ba
1c,ee,1d,0,80,,  ,6c,e4,80,bd,24,b6,30,74,6b,7d
5,0,0,0,80,,  ,38,8d,a1,61,3e,42,e1,b1,b8,8f
3e,4,54,0,80,,  ,3c,2c,57,5b,0,34,c3,30,1e,26
80,4e,0,0,80,,  ,db,dc,2f,4e,27,c7,ea,36,52,71
2f,32,ec,17,80,,  ,95,2b,2f,9a,4d,1c,86,a5,d3,dc
b2,6,0,0,80,,  ,1c,9e,4a,d6,91,74,69,28,5e,3b
de,15,3e,4f,81,,  ,80,58,88,f2,69,64,0b,c2,70,24
b9,43,3d,0,80,,  ,7a,3e,cc,d7,5e,8b,2b,c7,47,f1
0d,0,0,0,80,,  ,a6,5f,a7,bd,0b,70,f0,4,15,ea
b7,ff,68,1,80,,  ,9b,df,f6,fa,58,db,cb,b0,30,50
fa,76,dd,5e,80,,  ,88,c3,74,d5,e7,79,ec,66,52,d4
e2,4d,4c,a4,80,,  ,63,55,a1,29,2,91,44,cf,2a,6f
64,2c,0,0,80,,  ,8,52,bd,a6,44,21,e5,58,f6,e0
1b,6a,1,0,80,,  ,e4,0,73,cf,5e,7f,7f,6f,d0,42
c0,d4,5,0,80,,  ,10,5e,39,2c,5c,3e,82,5e,70,bb
bf,4,0,0,80,,  ,1a,ca,dd,3e,c5,e6,29,8c,54,e8
2a,0,0,0,80,,  ,a8,19,ed,45,e5,fd,16,6,ba,68
80,1f,0,0,80,,  ,76,37,f4,e4,ac,dd,3a,cb,1d,a7
0c,0,0,0,80,,  ,91,74,cc,77,ea,af,32,56,b5,b2
dd,e2,0,0,80,,  ,ac,f1,ee,36,14,43,8d,62,a0,0b
96,0,0,0,80,,  ,e3,43,d4,fd,d8,fb,55,41,cd,d9
1c,95,c1,ed,87,,  ,fe,0,10,4,0d,56,45,aa,d1,64
a9,11,41,7,80,,  ,4a,4b,4a,44,d9,3b,0d,28,1f,bb
e4,9c,ff,0,80,,  ,7,5c,f7,e9,25,82,48,8d,92,bf
44,5,0,0,80,,  ,5c,73,2a,99,5,f0,5c,f3,46,46
61,23,7a,0e,83,,  ,17,68,1d,0a,c8,df,56,80,2e,fd
80,48,0c,0,80,,  ,ac,4f,38,9,2,5,1d,1d,a7,57
10,1,0,0,80,,  ,79,9,19,d5,29,c9,3b,4d,b3,11
d5,85,72,48,80,,  ,7f,93,20,8f,e1,d7,5,dc,99,25
12,0,0,0,80,,  ,f0,aa,39,6e,a4,aa,8c,bf,85,ce
af,6e,0,0,80,,  ,d1,4e,71,1c,b4,69,0d,b2,88,cd
b2,9e,8,0a,84,,  ,67,99,b1,9,e3,4e,62,2a,90,14
31,0,0,0,80,,  ,36,94,cc,9f,8b,f6,38,8a,47,66
78,2e,2,0,80,,  ,7,7e,52,6e,5f,b2,ee,3f,72,e2
1d,71,c7,1,80,,  ,b0,9e,cd,24,52,21,34,32,7c,ad
e7,b2,46,0,80,,  ,10,10,6a,26,c0,f5,a9,62,70,f2
35,47,1b,7a,87,,  ,b1,3a,0c,0e,ed,88,0,8f,bc,21
4e,0,0,0,80,,  ,11,2c,96,aa,33,29,4d,0d,af,33
c1,57,94,8,85,,  ,dd,55,52,80,8a,41,11,5f,f8,f8
59,5f,17,5c,b2,,  ,4e,0d,2c,f9,50,ac,7b,11,56,ed
37,1,0,0,80,,  ,f1,d6,f8,31,52,17,f2,b9,e8,d1
c5,30,b6,0,80,,  ,b5,ef,80,26,f0,ec,79,29,4a,12
2f,d8,bd,4,80,,  ,bb,6d,80,c6,63,b4,a5,95,90,8e
85,2,0,0,80,,  ,79,1b,2f,b5,3a,32,88,e0,59,c9
5,0e,e6,79,80,,  ,82,47,da,8f,e8,52,dd,55,5e,1b
c7,37,0,0,80,,  ,83,34,1b,af,74,30,b2,4,20,f3
4b,17,91,6a,80,,  ,ac,de,8d,8d,0e,e5,7a,87,b9,76
66,a0,83,0,80,,  ,5e,49,53,d8,fa,8d,47,4e,d4,1a
34,b4,0e,0,80,,  ,92,8,7f,2e,94,f6,c5,f8,44,57
93,fc,fc,37,b1,,  ,1,79,e4,3e,50,95,8a,10,2e,11
af,8b,62,2,80,,  ,f7,89,40,58,70,b9,a9,cc,12,64
6f,6e,0c,18,80,,  ,b3,f4,65,e5,fe,4a,4a,2c,fd,e0
4e,13,cf,d1,83,,  ,7d,ed,c1,73,53,3c,32,cd,8c,82
0f,10,0,0,80,,  ,1,51,7a,e7,44,84,ef,a4,ac,67
34,ee,ff,7,80,,  ,61,82,27,4b,a7,64,8c,41,49,a9
53,3,0,0,80,,  ,f1,a6,ba,36,30,5a,9b,21,71,8
0c,0,0,0,80,,  ,91,74,cc,77,ea,af,32,56,b5,b2
51,3,0,0,80,,  ,cf,8a,15,42,f8,6a,b3,5b,34,d0
40,0,0,0,80,,  ,a9,e8,e2,9,d5,40,32,2d,11,41
36,0,0,0,80,,  ,b9,f9,3,3a,bf,2e,6a,47,ae,f5
3d,a8,85,2,80,,  ,9,78,79,79,2e,65,48,3a,ce,8f
7a,1a,bc,f6,81,,  ,ba,61,76,18,7e,64,7d,c1,ea,2f
ea,4c,0,41,80,,  ,b8,17,1b,8f,92,c6,58,55,3a,6b
b2,6c,0,0,80,,  ,37,4,7b,cd,d6,eb,0f,f0,db,46
